@relation data

@attribute pr_all1 numeric
@attribute pr_root numeric
@attribute pr_high numeric
@attribute class {1,0}

@data
1.1503e-05, 7.69877e-06, 1.03756e-05, 1
1.25943e-05, 4.2294e-06, 9.24438e-06, 1
6.11779e-06, 7.59209e-06, 7.44669e-06, 0
8.23499e-06, 5.22037e-06, 1.1655e-06, 0
6.53809e-06, 5.55817e-06, 7.01727e-06, 0
8.20027e-06, 1.03364e-05, 2.29441e-06, 0
2.4519e-05, 2.52536e-06, 2.39032e-05, 0
6.74148e-06, 2.19811e-05, 5.99553e-05, 0
5.99135e-06, 3.51955e-06, 8.39408e-06, 0
7.67077e-06, 4.6749e-06, 1.45552e-06, 0
8.05322e-06, 3.85967e-06, 9.97651e-07, 0
6.24716e-05, 4.2294e-06, 1.68885e-05, 0
7.60512e-06, 4.32485e-06, 8.28573e-06, 0
6.94776e-06, 4.88518e-06, 3.90694e-06, 1
6.84326e-06, 6.17345e-06, 3.15995e-06, 0
0.0001435, 4.02369e-06, 4.01189e-06, 0
6.29943e-06, 7.70302e-06, 1.60358e-06, 0
8.12928e-06, 8.34654e-06, 1.0304e-06, 0
6.04762e-06, 4.62514e-06, 7.87231e-06, 0
7.2722e-06, 4.93894e-06, 1.81653e-06, 0
6.82013e-06, 8.96253e-06, 1.78651e-06, 0
6.73221e-06, 8.53177e-06, 2.0986e-06, 0
6.26722e-06, 3.5737e-06, 3.40925e-06, 0
6.68254e-06, 3.93134e-06, 4.93017e-06, 0
7.52868e-06, 5.45093e-06, 7.0529e-06, 0
6.15062e-06, 5.67406e-06, 3.05256e-05, 0
7.42548e-06, 5.99186e-06, 4.47716e-06, 0
6.97453e-06, 3.58989e-06, 2.20451e-06, 0
8.7218e-06, 6.79974e-06, 9.97651e-07, 0
6.20019e-06, 3.4886e-06, 3.42254e-07, 0
9.40735e-06, 2.05688e-06, 3.05256e-05, 0
6.20019e-06, 3.4886e-06, 3.42254e-07, 0
9.40735e-06, 2.05688e-06, 1.06909e-05, 0
7.45446e-06, 2.62038e-06, 8.69371e-06, 1
6.99384e-06, 8.19555e-06, 3.76784e-06, 0
6.84028e-06, 5.70568e-06, 1.6877e-06, 0
7.0862e-06, 8.1933e-06, 3.56917e-06, 0
7.40007e-06, 9.32925e-06, 8.53886e-06, 0
7.48741e-06, 6.5478e-06, 2.33047e-06, 1
7.55222e-06, 3.96174e-06, 4.43117e-06, 0
7.56941e-06, 7.05883e-06, 3.11243e-06, 0
6.58097e-06, 1.20528e-05, 1.48596e-06, 0
8.05322e-06, 5.31523e-06, 2.41579e-06, 0
1.22499e-05, 4.2294e-06, 9.97651e-07, 1
7.40648e-06, 5.60999e-06, 3.72821e-06, 0
1.20106e-05, 7.98448e-06, 1.30091e-05, 1
5.99135e-06, 4.10549e-06, 7.40497e-06, 0
6.23839e-06, 4.01251e-06, 6.15312e-06, 0
6.89912e-06, 3.89608e-06, 6.02366e-06, 0
5.97868e-06, 4.66634e-06, 7.70473e-06, 0
6.29943e-06, 3.9005e-06, 1.0487e-05, 0
2.76414e-05, 5.04872e-05, 8.39408e-06, 0
7.27854e-06, 4.39065e-06, 4.01567e-06, 0
6.31811e-06, 4.32718e-06, 7.2265e-06, 0
6.29943e-06, 3.9005e-06, 7.40497e-06, 0
8.23499e-06, 2.52536e-06, 1.1655e-06, 0
1.65856e-05, 5.74875e-06, 4.59644e-06, 1
9.72704e-06, 1.11913e-05, 1.41012e-05, 0
7.20054e-06, 2.92144e-05, 2.68974e-05, 0
6.13238e-06, 3.4886e-06, 8.50506e-06, 0
6.47449e-06, 6.30575e-06, 8.47256e-06, 0
6.2866e-06, 2.05688e-06, 4.47716e-06, 0
7.80206e-06, 3.58989e-06, 2.8268e-06, 1
5.99135e-06, 2.88082e-06, 6.912e-06, 0
7.56002e-06, 5.12196e-06, 1.05569e-06, 0
7.91187e-06, 3.46158e-06, 3.10584e-06, 0
6.55805e-06, 3.67521e-06, 3.45584e-06, 0
7.80206e-06, 1.76135e-05, 7.19276e-06, 0
7.13448e-06, 1.37228e-06, 2.51815e-07, 0
6.31811e-06, 4.32718e-06, 7.2265e-06, 0
6.10021e-06, 4.05562e-06, 7.609e-06, 0
7.80206e-06, 3.58989e-06, 2.8268e-06, 0
6.48642e-06, 2.88082e-06, 4.47716e-06, 0
7.52868e-06, 1.37228e-06, 2.51815e-07, 0
7.52575e-06, 2.65465e-06, 5.21118e-07, 1
8.31895e-06, 5.44168e-06, 1.17635e-06, 0
6.02555e-06, 1.40048e-05, 4.5084e-06, 0
1.21654e-05, 4.10549e-06, 7.87033e-06, 0
7.41181e-06, 6.14961e-06, 1.31007e-06, 0
7.41213e-06, 1.01749e-05, 2.09222e-06, 0
6.79273e-06, 6.05334e-06, 3.59124e-06, 0
6.95388e-06, 4.3387e-06, 2.11429e-06, 0
7.0293e-06, 8.42113e-06, 1.74022e-06, 0
8.69051e-06, 5.12196e-06, 1.05569e-06, 0
7.72144e-06, 5.22037e-06, 2.64041e-06, 1
1.77927e-05, 3.87843e-06, 7.72933e-07, 0
8.69051e-06, 5.12196e-06, 7.88808e-06, 0
7.60512e-06, 6.0013e-06, 4.47716e-06, 0
6.74348e-06, 1.2481e-06, 2.51526e-07, 0
7.09352e-06, 8.6242e-06, 3.29461e-06, 0
7.72144e-06, 5.22037e-06, 2.64041e-06, 0
6.44051e-06, 3.32173e-06, 2.999e-05, 0
9.40735e-06, 2.88082e-06, 2.8268e-06, 0
6.66345e-06, 4.99811e-06, 6.13758e-06, 0
7.41181e-06, 4.18713e-06, 1.31007e-06, 0
5.09549e-05, 6.14961e-06, 3.42254e-07, 1
7.41181e-06, 1.17985e-05, 4.17311e-05, 0
1.24451e-05, 6.14961e-06, 1.31007e-06, 0
7.80345e-06, 3.81662e-06, 4.78513e-06, 1
6.96578e-06, 4.6989e-06, 3.27456e-06, 1
7.10722e-06, 3.62629e-06, 1.85517e-06, 0
7.10185e-06, 8.18035e-06, 8.83628e-06, 0
7.88927e-06, 5.65793e-06, 2.94094e-06, 0
6.2866e-06, 4.09022e-06, 3.37329e-06, 0
6.46345e-06, 4.29044e-06, 2.16676e-06, 0
7.10185e-06, 5.25509e-06, 1.05569e-06, 0
6.6581e-06, 4.7346e-06, 5.35179e-06, 1
4.80863e-05, 4.17889e-05, 3.64026e-06, 1
7.27085e-06, 3.44576e-06, 1.36356e-06, 0
6.69104e-06, 4.69215e-06, 3.27456e-06, 0
6.7396e-06, 6.59816e-06, 3.23794e-06, 0
7.75274e-06, 4.85063e-06, 3.65895e-06, 0
3.26298e-05, 2.29885e-05, 2.40521e-05, 1
6.15979e-06, 5.71316e-06, 4.79796e-06, 0
8.69051e-06, 4.2294e-06, 9.97651e-07, 0
6.41459e-06, 5.12196e-06, 1.05569e-06, 0
6.27548e-06, 4.83865e-06, 8.67138e-06, 0
7.12326e-06, 2.65465e-06, 1.83394e-06, 0
7.09352e-06, 5.15995e-06, 3.19637e-06, 0
1.77927e-05, 3.79776e-06, 3.90008e-05, 0
1.34331e-05, 7.45112e-06, 1.14343e-05, 0
1.02296e-05, 4.02694e-06, 7.72933e-07, 1
7.20167e-06, 3.82513e-06, 1.42536e-06, 0
8.23499e-06, 5.1836e-06, 9.44324e-06, 0
0.000166768, 5.55817e-06, 1.1655e-06, 0
6.53344e-06, 2.52536e-06, 2.33606e-06, 1
6.82523e-06, 3.46158e-06, 3.10584e-06, 0
7.21703e-06, 8.12431e-06, 1.71755e-06, 0
7.54446e-06, 5.71316e-06, 3.25593e-06, 0
6.20019e-06, 3.4886e-06, 4.79796e-06, 0
7.98421e-06, 4.08937e-06, 3.6538e-06, 0
8.05322e-06, 4.2294e-06, 9.97651e-07, 0
7.55222e-06, 6.79974e-06, 2.20451e-06, 0
6.15062e-06, 3.87843e-06, 7.88808e-06, 0
9.04693e-06, 4.10503e-06, 8.90732e-07, 0
8.38779e-06, 3.96174e-06, 1.50118e-06, 0
8.7218e-06, 1.25863e-05, 2.50918e-06, 0
6.84965e-06, 4.79374e-06, 3.73957e-06, 1
7.2322e-06, 1.52072e-05, 4.47828e-05, 0
8.93451e-05, 0.000194906, 3.96254e-05, 0
7.3727e-06, 1.77297e-05, 1.75059e-05, 0
7.97956e-06, 2.52536e-06, 2.33606e-06, 0
7.27854e-06, 4.39065e-06, 4.01567e-06, 0
6.29943e-06, 3.9005e-06, 7.40497e-06, 0
2.28182e-05, 1.96682e-05, 7.87033e-06, 1
9.04693e-06, 5.01724e-06, 7.19276e-06, 0
6.75914e-06, 4.5853e-06, 3.87831e-06, 0
2.27658e-05, 3.42272e-05, 7.26482e-06, 0
6.23839e-06, 3.4886e-06, 3.42254e-07, 0
7.56002e-06, 3.23432e-06, 2.87442e-06, 0
6.82523e-06, 5.5766e-06, 3.25593e-06, 0
1.00872e-05, 8.18083e-06, 1.65756e-05, 0
7.45446e-06, 4.08463e-06, 5.35179e-06, 0
7.98421e-06, 4.08937e-06, 3.6538e-06, 0
7.2322e-06, 1.2481e-06, 2.60662e-06, 0
6.36259e-06, 3.5737e-06, 2.62829e-06, 1
7.438e-06, 5.02059e-06, 2.79528e-06, 0
7.80206e-06, 2.88082e-06, 2.8268e-06, 0
7.97956e-06, 2.52536e-06, 2.33606e-06, 0
7.54446e-06, 5.71316e-06, 4.79796e-06, 0
7.01546e-06, 3.51955e-06, 1.6015e-06, 0
6.30653e-06, 5.60999e-06, 5.43578e-06, 0
6.76689e-06, 4.7985e-06, 1.93184e-06, 0
6.89912e-06, 2.62038e-06, 9.7957e-06, 0
6.75914e-06, 3.62629e-06, 3.87831e-06, 0
6.10021e-06, 4.5853e-06, 7.609e-06, 0
1.28595e-05, 3.89608e-06, 5.0334e-07, 0
1.73278e-05, 4.05562e-06, 6.02366e-06, 1
6.30653e-06, 1.62291e-05, 5.43578e-06, 0
7.99503e-06, 3.8659e-06, 1.4916e-06, 0
7.45446e-06, 1.29547e-05, 5.35515e-06, 0
1.53292e-05, 1.29811e-05, 4.14794e-05, 1
7.2722e-06, 3.68221e-06, 7.44669e-06, 0
1.77927e-05, 8.96253e-06, 1.81653e-06, 0
6.31811e-06, 4.02694e-06, 7.72933e-07, 0
1.35365e-05, 4.32718e-06, 7.2265e-06, 1
6.2866e-06, 4.09022e-06, 6.912e-06, 0
8.12928e-06, 4.62514e-06, 1.0304e-06, 0
6.17525e-06, 4.10158e-06, 1.69307e-06, 0
6.6254e-06, 5.9402e-06, 3.23777e-06, 0
6.50073e-06, 3.32173e-06, 2.999e-05, 0
3.48659e-05, 7.82593e-06, 3.62059e-06, 0
5.93805e-06, 4.17024e-06, 7.68647e-06, 0
8.02485e-06, 4.85063e-06, 7.62116e-06, 0
1.10532e-05, 3.46158e-06, 2.20451e-06, 0
6.99384e-06, 8.19555e-06, 2.16676e-06, 0
7.34554e-06, 2.00009e-05, 3.41079e-06, 1
8.97941e-06, 4.7985e-06, 3.10584e-06, 0
1.28595e-05, 2.62038e-06, 5.46593e-07, 0
7.0735e-06, 7.50552e-06, 4.5084e-06, 0
6.10342e-06, 3.59155e-06, 1.76548e-06, 0
6.59437e-06, 4.71955e-06, 5.71452e-06, 1
8.02485e-06, 4.85063e-06, 3.23777e-06, 0
6.29943e-06, 3.87441e-06, 7.44669e-06, 0
6.856e-06, 3.9005e-06, 4.08423e-06, 0
7.42887e-06, 4.2294e-06, 5.02081e-06, 0
1.02678e-05, 8.18621e-06, 0.000345396, 0
7.09352e-06, 5.71316e-06, 2.33606e-06, 0
7.56002e-06, 8.6242e-06, 6.912e-06, 0
6.82013e-06, 8.70293e-06, 3.29461e-06, 0
8.31895e-06, 5.44168e-06, 1.47521e-05, 0
6.74348e-06, 6.24916e-06, 1.02504e-05, 0
7.0735e-06, 7.50552e-06, 4.98794e-05, 0
6.97453e-06, 3.58989e-06, 0.000373384, 0
6.07613e-06, 7.13809e-06, 2.16676e-06, 0
7.80206e-06, 5.4495e-06, 4.47716e-06, 0
6.01849e-06, 4.30778e-06, 2.8268e-06, 0
8.20027e-06, 6.94503e-06, 6.54161e-06, 0
1.26207e-05, 9.17968e-06, 7.37946e-06, 1
7.11834e-06, 7.52078e-06, 3.10584e-06, 0
6.67753e-06, 1.22589e-05, 1.44969e-06, 0
1.42243e-05, 4.5853e-06, 1.58176e-06, 1
8.51846e-06, 3.95993e-06, 2.37828e-05, 0
6.58318e-06, 6.9708e-06, 2.51894e-06, 0
6.38007e-06, 8.50237e-06, 3.02101e-06, 0
6.10021e-06, 4.08937e-06, 4.5084e-06, 0
7.97956e-06, 2.52536e-06, 3.40925e-06, 0
6.29943e-06, 3.9005e-06, 1.9426e-06, 0
7.03696e-06, 5.37016e-06, 2.94709e-06, 0
7.2959e-06, 4.85063e-06, 3.06387e-06, 0
7.56002e-06, 8.93229e-06, 2.92306e-06, 0
7.42548e-06, 5.99186e-06, 2.33606e-06, 0
9.11515e-06, 3.23432e-06, 7.609e-06, 0
6.66345e-06, 5.84684e-06, 1.85517e-06, 0
6.21765e-06, 4.99811e-06, 2.87442e-06, 0
7.97956e-06, 3.74706e-06, 1.16023e-06, 1
7.21703e-06, 3.46158e-06, 6.13758e-06, 0
8.12928e-06, 9.19289e-06, 1.71755e-06, 0
6.93839e-06, 4.62514e-06, 1.86184e-06, 0
8.19385e-06, 3.87441e-06, 1.87096e-06, 0
8.12928e-06, 3.52467e-06, 1.0304e-06, 0
8.38779e-06, 4.62514e-06, 4.08423e-06, 0
8.12928e-06, 6.21262e-06, 2.11429e-06, 0
6.41459e-06, 4.62514e-06, 1.0304e-06, 0
7.34324e-06, 4.20006e-06, 1.91899e-06, 0
7.63972e-06, 1.79496e-05, 2.9158e-06, 0
7.45446e-06, 3.46158e-06, 7.28947e-06, 1
2.37936e-05, 9.22265e-06, 1.75627e-06, 1
7.80206e-06, 9.52109e-06, 1.88825e-06, 0
6.31922e-06, 2.88082e-06, 1.14637e-05, 0
7.34554e-06, 3.68221e-06, 2.8268e-06, 0
7.67077e-06, 4.93632e-06, 2.60662e-06, 0
7.01177e-06, 7.41931e-06, 3.10584e-06, 0
6.6581e-06, 9.60527e-06, 1.45552e-06, 1
6.36259e-06, 4.08463e-06, 2.01812e-06, 0
7.20932e-06, 7.00058e-06, 5.35179e-06, 0
8.05322e-06, 4.2294e-06, 1.70245e-06, 0
7.10722e-06, 3.62629e-06, 1.78586e-06, 0
1.81074e-05, 1.6341e-05, 6.18327e-06, 0
8.12928e-06, 4.62514e-06, 9.97651e-07, 0
6.07974e-06, 7.85429e-06, 7.2184e-06, 0
7.21703e-06, 8.12431e-06, 1.0304e-06, 0
6.30653e-06, 3.8659e-06, 1.71755e-06, 0
6.44051e-06, 1.48734e-05, 3.40925e-06, 0
2.26343e-05, 4.02694e-06, 2.999e-05, 0
7.07914e-06, 8.29643e-06, 3.18629e-06, 0
6.4014e-06, 3.7878e-06, 4.34172e-06, 0
6.68254e-06, 8.67543e-06, 7.63754e-06, 0
6.53712e-06, 5.54599e-06, 0.000775251, 0
1.28752e-05, 6.47071e-06, 5.69252e-06, 1
6.1085e-06, 4.05558e-06, 7.30395e-06, 0
8.05322e-06, 4.2294e-06, 3.71926e-06, 0
6.61323e-06, 9.53089e-06, 8.83628e-06, 0
7.79972e-06, 6.14164e-06, 9.97651e-07, 0
7.2322e-06, 1.2481e-06, 1.94657e-06, 0
5.93805e-06, 3.32173e-06, 1.66442e-05, 0
1.13013e-05, 7.75575e-06, 2.51526e-07, 0
9.04693e-06, 4.10503e-06, 3.10222e-06, 0
1.55787e-05, 1.476e-05, 1.05185e-05, 0
7.20997e-06, 1.11142e-05, 8.90732e-07, 0
7.14008e-06, 5.50757e-06, 1.19914e-06, 0
1.34296e-05, 1.13476e-05, 3.90694e-06, 0
7.54446e-06, 6.72242e-06, 3.09615e-06, 0
6.30653e-06, 3.8659e-06, 3.09183e-06, 0
7.26799e-06, 6.73813e-06, 3.23794e-06, 0
7.80345e-06, 3.81662e-06, 4.79796e-06, 0
7.42548e-06, 5.99186e-06, 7.32705e-06, 0
7.88156e-06, 3.24945e-06, 1.11293e-06, 1
9.03305e-06, 5.28318e-06, 2.51815e-07, 0
7.2322e-06, 1.2481e-06, 4.43117e-06, 0
7.26486e-06, 4.10549e-06, 1.79543e-06, 0
6.79665e-06, 9.36305e-06, 2.51526e-07, 0
7.27847e-06, 8.77555e-06, 0.000372967, 0
6.41459e-06, 4.20006e-06, 1.28572e-06, 0
6.95388e-06, 4.3387e-06, 7.32705e-06, 0
5.97868e-06, 4.66634e-06, 7.87033e-06, 0
7.34554e-06, 4.02694e-06, 6.69535e-06, 1
7.51917e-06, 3.95993e-06, 8.30317e-06, 0
7.97956e-06, 2.52536e-06, 6.04934e-06, 0
7.20054e-06, 4.53906e-06, 7.70473e-06, 0
6.84293e-06, 3.46158e-06, 3.02101e-06, 0
8.02485e-06, 4.65381e-06, 3.10584e-06, 0
5.93805e-06, 4.17024e-06, 2.69473e-06, 1
6.84028e-06, 5.70568e-06, 2.16676e-06, 0
1.15083e-05, 2.29141e-05, 7.72933e-07, 0
7.65294e-06, 4.02694e-06, 4.58884e-06, 0
6.20019e-06, 5.25509e-06, 7.72933e-07, 0
9.72704e-06, 3.4886e-06, 3.29461e-06, 0
6.84965e-06, 4.79374e-06, 2.94094e-06, 0
6.48642e-06, 5.02351e-06, 3.05256e-05, 0
7.52575e-06, 7.41931e-06, 4.5084e-06, 0
1.26841e-05, 6.74985e-06, 4.88116e-06, 1
7.98421e-06, 4.08937e-06, 7.42825e-06, 0
7.1204e-06, 4.08937e-06, 3.6538e-06, 0
6.70506e-06, 9.11593e-06, 1.50118e-06, 0
6.57261e-06, 3.76661e-06, 1.86184e-06, 0
7.65603e-06, 3.70507e-06, 7.62116e-06, 0
6.01849e-06, 5.22037e-06, 8.30317e-06, 0
7.53191e-06, 4.30778e-06, 3.63235e-06, 0
5.26308e-05, 9.94721e-06, 2.999e-05, 0
2.41032e-05, 2.40872e-05, 1.23178e-05, 1
6.48642e-06, 5.02351e-06, 1.0304e-06, 0
6.30653e-06, 3.8659e-06, 3.70563e-05, 0
6.07082e-06, 3.32173e-06, 0.00223685, 0
7.10722e-06, 3.62629e-06, 4.04042e-06, 0
3.27007e-05, 2.66146e-05, 6.74156e-06, 1
7.27085e-06, 3.44576e-06, 2.95929e-06, 0
6.50287e-06, 3.8659e-06, 7.62116e-06, 0
7.98421e-06, 4.08937e-06, 3.6483e-05, 0
7.11834e-06, 7.52078e-06, 2.01484e-06, 0
9.04693e-06, 4.10503e-06, 3.23794e-06, 0
6.30653e-06, 3.46158e-06, 1.58176e-06, 0
7.2322e-06, 5.65793e-06, 5.43578e-06, 0
7.88927e-06, 9.9376e-06, 3.10584e-06, 1
7.75215e-06, 1.37228e-06, 5.08298e-06, 1
2.47395e-05, 2.01847e-05, 2.51526e-07, 1
7.5966e-06, 1.26736e-05, 5.03452e-05, 0
7.35235e-06, 5.15947e-06, 6.82648e-06, 0
6.44051e-06, 4.05558e-06, 3.10222e-06, 0
7.52868e-06, 3.32173e-06, 3.71926e-06, 0
9.40735e-06, 2.05688e-06, 2.999e-05, 0
6.82523e-06, 5.5766e-06, 2.51815e-07, 0
0.00331228, 0.00301011, 3.42254e-07, 1
6.96531e-06, 6.35979e-06, 2.51815e-07, 0
7.49177e-06, 3.5737e-06, 3.25593e-06, 1
7.52868e-06, 4.10843e-06, 1.76548e-06, 0
7.07273e-06, 1.37228e-06, 3.26788e-06, 0
6.15979e-06, 3.97021e-06, 1.55964e-06, 0
7.65603e-06, 3.70507e-06, 7.2265e-06, 1
8.12928e-06, 4.62514e-06, 2.44637e-05, 0
6.89973e-06, 8.66914e-06, 2.3765e-05, 0
6.27548e-06, 3.67521e-06, 4.1644e-05, 0
6.49512e-06, 3.93404e-06, 1.01209e-05, 0
7.51917e-06, 9.22265e-06, 7.21783e-06, 0
7.25119e-06, 1.37228e-06, 2.97524e-07, 0
8.20416e-06, 8.32793e-06, 2.51815e-07, 0
7.63972e-06, 3.79776e-06, 3.49769e-06, 0
6.54648e-06, 5.12196e-06, 1.74073e-06, 0
5.77616e-06, 3.98505e-06, 3.20672e-06, 0
6.78634e-06, 3.4886e-06, 2.88088e-06, 1
1.24178e-05, 5.83422e-06, 1.11293e-06, 1
7.34324e-06, 9.76681e-06, 3.05256e-05, 0
7.42548e-06, 5.25081e-06, 9.27174e-06, 0
5.88008e-06, 4.39302e-06, 1.26801e-06, 0
7.34554e-06, 6.86573e-06, 3.53843e-06, 0
8.05322e-06, 4.2294e-06, 9.00073e-06, 0
7.20817e-06, 3.46158e-06, 4.4315e-05, 0
7.20216e-06, 4.2294e-06, 2.75981e-06, 0
6.20537e-06, 4.55251e-06, 9.97651e-07, 0
1.00515e-05, 9.97835e-06, 6.87021e-06, 0
7.61655e-06, 6.95333e-06, 2.33047e-06, 0
6.70506e-06, 9.11593e-06, 2.51526e-07, 0
9.40735e-06, 2.05688e-06, 2.51526e-07, 0
7.3727e-06, 4.73659e-06, 3.42254e-07, 0
9.40735e-06, 2.05688e-06, 4.88116e-06, 0
7.20997e-06, 1.11142e-05, 5.25841e-06, 0
5.77028e-06, 4.55251e-06, 2.29217e-06, 0
1.63934e-05, 5.55697e-06, 1.33897e-05, 1
6.01849e-06, 4.30778e-06, 2.33606e-06, 0
1.20038e-05, 1.03741e-05, 1.1269e-06, 0
7.61655e-06, 6.95333e-06, 4.1614e-06, 0
6.26558e-06, 4.61458e-06, 1.47389e-06, 0
6.41459e-06, 4.20006e-06, 1.14763e-05, 0
9.72704e-06, 2.43107e-06, 5.21118e-07, 0
6.68254e-06, 8.67543e-06, 1.1269e-06, 0
8.19385e-06, 3.52467e-06, 7.0529e-06, 0
5.63233e-06, 4.67932e-06, 1.1655e-06, 0
7.48288e-06, 4.65381e-06, 2.11429e-06, 0
7.06785e-06, 5.55817e-06, 1.93184e-06, 0
7.2322e-06, 7.56924e-06, 3.24778e-06, 0
7.40648e-06, 3.44576e-06, 3.0765e-06, 0
8.69051e-06, 5.60999e-06, 3.72821e-06, 0
7.0735e-06, 6.43938e-06, 2.92306e-06, 0
5.88132e-06, 4.53906e-06, 3.45938e-06, 1
6.94776e-06, 7.50552e-06, 2.63349e-06, 0
7.14864e-06, 4.97914e-06, 7.28947e-06, 0
6.75914e-06, 5.74875e-06, 8.83628e-06, 0
9.03305e-06, 9.54669e-06, 3.90694e-06, 0
6.07082e-06, 5.28318e-06, 1.74073e-06, 1
8.20027e-06, 3.7878e-06, 1.11293e-06, 0
6.65558e-06, 4.5853e-06, 6.1984e-06, 0
7.65603e-06, 4.3989e-06, 3.73957e-06, 1
6.10021e-06, 5.02059e-06, 3.25593e-06, 0
6.30653e-06, 8.96253e-06, 4.16732e-05, 0
7.2322e-06, 3.8659e-06, 7.609e-06, 0
7.48288e-06, 1.2481e-06, 1.81653e-06, 0
1.46685e-05, 4.16794e-06, 2.51526e-07, 0
0.000130728, 1.02064e-05, 6.39329e-06, 1
6.20019e-06, 0.00012258, 2.08171e-06, 0
6.31811e-06, 3.4886e-06, 0.000178296, 0
5.88008e-06, 4.32718e-06, 3.05256e-05, 0
6.30352e-06, 4.7985e-06, 9.18366e-05, 0
9.45377e-06, 1.91019e-06, 1.96473e-06, 0
5.93548e-06, 7.41931e-06, 3.26788e-06, 0
7.48288e-06, 4.65381e-06, 4.16732e-05, 0
6.84326e-06, 4.02369e-06, 1.55964e-06, 0
6.20019e-06, 3.4886e-06, 2.75981e-06, 0
6.94776e-06, 4.97914e-06, 2.69473e-06, 0
3.50971e-05, 2.30912e-05, 3.05256e-05, 1
6.74504e-06, 1.23389e-05, 3.90694e-06, 0
6.6831e-06, 7.41931e-06, 4.18181e-06, 1
6.84326e-06, 7.23839e-06, 4.01189e-06, 1
6.62467e-06, 9.65057e-06, 2.95929e-06, 0
2.02746e-05, 2.2637e-05, 4.78513e-06, 0
7.56002e-06, 4.02369e-06, 2.02156e-05, 1
8.69051e-06, 5.12196e-06, 1.87996e-06, 0
6.31138e-06, 2.88082e-06, 2.69473e-06, 0
1.21654e-05, 2.65465e-06, 1.05569e-06, 0
6.75914e-06, 4.5853e-06, 1.0304e-06, 0
7.48288e-06, 4.18713e-06, 3.87831e-06, 1
7.45446e-06, 3.68221e-06, 2.8268e-06, 0
5.99135e-06, 4.6749e-06, 3.01481e-06, 0
7.10185e-06, 4.39302e-06, 1.70555e-06, 0
6.07082e-06, 4.16794e-06, 8.39408e-06, 1
7.20932e-06, 7.00058e-06, 4.01567e-06, 0
7.56002e-06, 3.23432e-06, 6.1984e-06, 1
7.07273e-06, 8.21156e-06, 6.18327e-06, 0
5.88008e-06, 5.96863e-06, 2.87442e-06, 0
1.70545e-05, 3.1715e-05, 4.32467e-06, 0
7.25119e-06, 3.52504e-06, 7.73933e-06, 0
6.94776e-06, 6.32449e-06, 8.38881e-06, 0
1.11986e-05, 9.37749e-06, 4.47716e-06, 1
6.11428e-06, 5.31523e-06, 3.90694e-06, 0
7.56002e-06, 3.23432e-06, 8.70437e-06, 0
7.20817e-06, 5.65708e-06, 2.87442e-06, 0
7.97956e-06, 2.52536e-06, 3.53843e-06, 0
7.25119e-06, 3.52504e-06, 5.71452e-06, 1
6.02628e-06, 4.3989e-06, 2.75981e-06, 0
8.23499e-06, 5.55817e-06, 7.68647e-06, 0
9.72704e-06, 2.52536e-06, 3.71926e-06, 0
7.42548e-06, 7.70302e-06, 3.63235e-06, 0
7.65603e-06, 8.29643e-06, 7.13096e-06, 0
1.08701e-05, 1.17793e-05, 1.60358e-06, 1
8.31895e-06, 7.94103e-06, 1.26801e-06, 0
6.88204e-06, 3.54391e-06, 9.78572e-06, 0
7.20167e-06, 1.37228e-06, 4.49485e-06, 0
7.52868e-06, 4.79374e-06, 5.96351e-06, 0
6.74348e-06, 3.9946e-06, 6.39777e-07, 0
8.32604e-06, 3.57782e-06, 2.999e-05, 0
6.91053e-06, 1.37228e-06, 2.94709e-06, 0
5.9468e-06, 7.09401e-06, 2.51815e-07, 0
6.44051e-06, 4.7985e-06, 7.91359e-06, 0
7.42887e-06, 4.47865e-06, 2.999e-05, 0
7.56002e-06, 6.43137e-06, 7.88259e-06, 0
6.93839e-06, 9.88707e-06, 2.87442e-06, 1
8.02485e-06, 4.5853e-06, 5.25959e-05, 0
6.20019e-06, 4.85063e-06, 4.08423e-06, 0
8.4474e-06, 1.15394e-05, 2.16676e-06, 0
5.96148e-06, 3.32173e-06, 3.05256e-05, 1
6.04762e-06, 4.10843e-06, 7.49652e-06, 0
7.28581e-06, 4.42821e-06, 3.26788e-06, 0
2.42832e-05, 2.09775e-05, 7.87231e-06, 0
7.51917e-06, 0.000823868, 4.07681e-06, 0
1.14121e-05, 3.95993e-06, 6.50676e-06, 0
5.99135e-06, 2.00126e-05, 3.02101e-06, 0
6.2866e-06, 4.09022e-06, 8.39408e-06, 1
7.52868e-06, 1.37228e-06, 0.00125105, 0
7.56161e-06, 7.53013e-06, 1.48596e-06, 0
6.26558e-06, 4.61458e-06, 5.8745e-06, 0
8.69051e-06, 5.12196e-06, 1.65781e-06, 0
6.44051e-06, 3.32173e-06, 4.04042e-06, 0
6.95388e-06, 4.3387e-06, 8.30317e-06, 0
1.77927e-05, 4.02694e-06, 3.0765e-06, 0
6.6831e-06, 3.95993e-06, 6.04934e-06, 1
7.28581e-06, 7.23839e-06, 3.02101e-06, 0
7.80206e-06, 5.1836e-06, 1.70299e-06, 0
6.58259e-06, 7.07444e-06, 1.28572e-06, 0
9.45377e-06, 1.91019e-06, 1.76548e-06, 0
6.856e-06, 4.05225e-06, 1.5268e-06, 0
7.52868e-06, 1.37228e-06, 9.44324e-06, 1
6.76689e-06, 9.54669e-06, 2.51815e-07, 0
3.25755e-05, 5.20304e-05, 3.72821e-06, 0
